material_id,formula_pretty,formula_anonymous,band_gap,energy_above_hull,density,volume,nsites,nelements,elements,crystal_system,spacegroup_symbol,spacegroup_number,status,error
mp-1076510,K5Na3Ta8O24,A3B5C8D24,2.1513,0.006358155312494063,6.72070576400419,517.882929258226,40,4,"K,Na,O,Ta",Tetragonal,P4/mmm,123,ok,
mp-1076512,K5Na3Ta3Nb5O24,A3B3C5D5E24,1.4648999999999999,0.019497338499999017,5.2649110853027565,522.2418747467644,40,5,"K,Na,Nb,O,Ta",Triclinic,P1,1,ok,
mp-1077081,Na2TiO3,AB2C3,1.3114,0.12694088277777382,3.567618213961063,66.02128254023816,6,3,"Na,O,Ti",Orthorhombic,Immm,71,ok,
mp-1078217,NaFeF3,ABC3,2.2462,0.0,3.919068415188627,115.10438847491389,10,3,"F,Fe,Na",Orthorhombic,Cmcm,63,ok,
mp-1078237,NaNiF3,ABC3,5.1242,0.005519014500002584,4.244555619155583,108.50646654527405,10,3,"F,Na,Ni",Orthorhombic,Cmcm,63,ok,
mp-1078295,NaNbO3,ABC3,3.8377,0.003141929999998183,4.205102836237484,129.43938864437823,10,3,"Na,Nb,O",Trigonal,R-3,148,ok,
mp-1078336,NaCoF3,ABC3,2.2744,0.00504705800000238,4.1167769706187665,112.06779320672787,10,3,"Co,F,Na",Orthorhombic,Cmcm,63,ok,
mp-1078419,Na3PSe4,AB3C4,1.1168999999999998,0.0,3.5877766248876433,192.4378532586137,8,3,"Na,P,Se",Cubic,I-43m,217,ok,
mp-1078535,Na2TcF6,AB2C6,1.5541,0.0,3.819188556934305,112.1623578103663,9,3,"F,Na,Tc",Trigonal,P-3m1,164,ok,
mp-1078554,KNa3H4,AB3C4,2.9379,0.048996546250000605,1.3879961084674217,134.11088025678225,8,3,"H,K,Na",Cubic,Pm-3m,221,ok,
mp-1078643,RbNa3H4,AB3C4,2.5511,0.09993059250000025,1.7817209052108456,147.69077776785704,8,3,"H,Na,Rb",Cubic,Pm-3m,221,ok,
mp-1078750,NaCaH3,ABC3,1.9793999999999998,0.06446422500000004,1.4989621091502718,146.43154147327678,10,3,"Ca,H,Na",Triclinic,P-1,2,ok,
mp-1078933,NaCaH3,ABC3,3.3120000000000003,0.0703869570000002,1.4464776987852885,151.7447053882922,10,3,"Ca,H,Na",Trigonal,R3c,161,ok,
mp-1079088,NaAsF6,ABC6,5.1368,0.0,3.3228812110574313,105.89340280180733,8,3,"As,F,Na",Trigonal,R-3,148,ok,
mp-1079096,Cs2NaLaBr6,ABC2D6,3.8470999999999997,0.006555197999996043,3.7210839216715605,404.80813517978066,10,4,"Br,Cs,La,Na",Cubic,Fm-3m,225,ok,
mp-1079248,K3NaH4,AB3C4,2.2279,0.03599788499999956,1.4220796472067376,168.51592635980646,8,3,"H,K,Na",Cubic,Pm-3m,221,ok,
mp-1079339,K2NaMnF6,ABC2D6,1.5314,0.0,2.972446850758179,150.89798291059512,10,4,"F,K,Mn,Na",Tetragonal,I4/mmm,139,ok,
mp-1079436,NaV(NF3)2,ABC2D6,1.6235000000000002,1.0482035989999998,2.361591523293257,151.83347638024642,10,4,"F,N,Na,V",Cubic,Fm-3m,225,ok,
mp-1079583,Rb2NaAlF6,ABC2D6,6.791,0.0,3.687754247672047,150.79912009979324,10,4,"Al,F,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1080017,Cs2NaLaCl6,ABC2D6,4.6183,0.0038567099999999854,3.0611927633069347,347.3970417711077,10,4,"Cl,Cs,La,Na",Cubic,Fm-3m,225,ok,
mp-1080041,Cs2NaBiCl6,ABC2D6,3.7126,0.0,3.6698810642470656,321.48493333334847,10,4,"Bi,Cl,Cs,Na",Cubic,Fm-3m,225,ok,
mp-10804,NaYPO4F,ABCDE4,5.4869,0.003144117499997101,3.766171863622757,199.17216145569137,16,5,"F,Na,O,P,Y",Monoclinic,C2/m,12,ok,
mp-1080753,NaPb2IO6,ABC2D6,2.6086,0.04049648900000058,7.7129660292597295,142.1552226740244,10,4,"I,Na,O,Pb",Cubic,Fm-3m,225,ok,
mp-10811,NaSr4(BN2)3,AB3C4D6,1.9666000000000001,0.0,3.719148768401091,218.7515188809925,14,4,"B,N,Na,Sr",Cubic,Im-3m,229,ok,
mp-10837,Na2MgInF7,ABC2D7,4.9737,0.0,3.472822125218828,608.3848965650446,44,4,"F,In,Mg,Na",Orthorhombic,Pnma,62,ok,
mp-1087215,NaAsF6,ABC6,4.9494,0.00987595625000015,2.7842400249222323,126.37962079253211,8,3,"As,F,Na",Cubic,Fm-3m,225,ok,
mp-1091394,Ba2NaIO6,ABC2D6,2.2417000000000002,0.0,5.697991675839547,151.69989003431616,10,4,"Ba,I,Na,O",Cubic,Fm-3m,225,ok,
mp-10935,NaErPO4F,ABCDE4,5.5034,0.003855275624996324,5.198101703131118,194.36586309549682,16,5,"Er,F,Na,O,P",Monoclinic,C2/m,12,ok,
mp-1094092,NaPH6,ABC6,1.0735000000000001,0.07899080031249994,0.9710406551041264,102.62278305062733,8,3,"H,Na,P",Cubic,Fm-3m,225,ok,
mp-1094098,NaGaTe2,ABC2,1.5790159950756444,0.0,4.255727699193805,271.5036237281028,8,3,"Ga,Na,Te",Tetragonal,I-42d,122,ok,
mp-1094103,NaMgAl3Si8(HO6)4,ABC3D4E8F24,4.7203,0.02950833451220536,2.5668849277138888,479.32069010035997,41,6,"Al,H,Mg,Na,O,Si",Triclinic,P1,1,ok,
mp-1094105,Na4ZnSe3,AB3C4,1.6994680980318582,0.05481177124999803,2.794127295236018,468.60022162952026,16,3,"Na,Se,Zn",Monoclinic,Cc,9,ok,
mp-1094106,Na2Zn2S3,A2B2C3,2.0356,0.04090676999999765,2.8922646438646353,626.9340210815725,28,3,"Na,S,Zn",Tetragonal,P4_32_12,96,ok,
mp-1094107,Na2Zn2S3,A2B2C3,2.8446,0.0,3.1982513248148416,566.9532876110336,28,3,"Na,S,Zn",Monoclinic,C2/c,15,ok,
mp-1094108,Na2Zn2S3,A2B2C3,2.5892999999999997,0.038386144285713186,2.940482618149031,308.3267848649153,14,3,"Na,S,Zn",Monoclinic,P2_1/c,14,ok,
mp-1094109,Na6MnNi3(SbO6)2,AB2C3D6E12,1.4660000000000002,0.004593663333334774,4.852102417434676,275.3143248831556,24,5,"Mn,Na,Ni,O,Sb",Monoclinic,P2,3,ok,
mp-1094113,NaV2P2O9,AB2C2D9,1.4384000000000001,0.0005672314285600777,3.1534677299739773,696.7961646166245,56,4,"Na,O,P,V",Orthorhombic,Pnma,62,ok,
mp-1094119,Na4Ge5O12,A4B5C12,1.4815636095315767,0.18081097261904855,4.752182467233965,226.13209465169467,21,3,"Ge,Na,O",Trigonal,P-3,147,ok,
mp-1094149,NaTi2BiO6,ABC2D6,2.8274999999999997,0.027540406249998206,4.543144708057579,154.864393283633,10,4,"Bi,Na,O,Ti",Monoclinic,C2/m,12,ok,
mp-10942,KNaLaNbO5,ABCDE5,3.6453999999999995,0.0,4.318852427655891,287.5163959006825,18,5,"K,La,Na,Nb,O",Tetragonal,P4/nmm,129,ok,
mp-1095176,Rb3NaH4,AB3C4,1.5304,0.0653375899999995,2.3580315522632,199.5894277680963,8,3,"H,Na,Rb",Cubic,Pm-3m,221,ok,
mp-1095270,Na5NpO6,AB5C6,1.3826,0.0,4.873922847399114,152.614353093654,12,3,"Na,Np,O",Monoclinic,C2/m,12,ok,
mp-1096496,NaZn2Au,ABC2,1.2132,0.8173960940086182,0.5502471405873407,1058.5688686482943,4,3,"Au,Na,Zn",Orthorhombic,Immm,71,ok,
mp-1096979,NaVZnO4,ABCD4,3.3769,0.005107662916667088,3.243686165769265,2498.272339860436,168,4,"Na,O,V,Zn",Hexagonal,P6_3,173,ok,
mp-1097229,NaIn2Bi,ABC2,1.2429999999999999,0.8639995218055558,0.6014183676219814,1274.5122527181081,4,3,"Bi,In,Na",Orthorhombic,Immm,71,ok,
mp-1097361,NaHg2Au,ABC2,1.3269023563604336,0.5511354612499986,0.8715730086704065,1183.4019027428267,4,3,"Au,Hg,Na",Orthorhombic,Immm,71,ok,
mp-1097519,NaSr2Li,ABC2,1.1318,0.9946552916954019,0.15663350798948003,2175.10341537325,4,3,"Li,Na,Sr",Orthorhombic,Immm,71,ok,
mp-1097712,Na2W2O5,A2B2C5,1.7199,0.2185807421135344,6.413220607872023,255.63941084468314,18,3,"Na,O,W",Triclinic,P1,1,ok,
mp-1097724,Na2W2O5,A2B2C5,1.3644999999999996,0.24699602655797825,6.429422156772807,254.9952231844585,18,3,"Na,O,W",Orthorhombic,Ima2,46,ok,
mp-1098484,NaMg30BO31,ABC30D31,2.5040000000000004,0.10572875293865192,3.3470421953677056,624.5831185226464,63,4,"B,Mg,Na,O",Orthorhombic,Pmm2,25,ok,
mp-1099712,K5Na3Ta2Nb6O24,A2B3C5D6E24,1.4727,0.021687307749999718,4.973457199750796,523.4509076015894,40,5,"K,Na,Nb,O,Ta",Orthorhombic,Amm2,38,ok,
mp-1099860,K5Na3Ta6Nb2O24,A2B3C5D6E24,1.7476999999999998,0.012036978187500935,6.114330476477497,521.4219445837355,40,5,"K,Na,Nb,O,Ta",Monoclinic,Pm,6,ok,
mp-1100443,KNaSe,ABC,2.0636,0.1816148908333366,2.683267878657192,87.28753155737293,3,3,"K,Na,Se",Cubic,F-43m,216,ok,
mp-1101151,NaHoO2,ABC2,4.0758,0.00925111687500113,6.776068343926234,53.89318541485288,4,3,"Ho,Na,O",Trigonal,R-3m,166,ok,
mp-1101475,NaSiPCO7,ABCDE7,5.3188,0.08857879727273232,2.373608389183218,288.30641281584684,22,5,"C,Na,O,P,Si",Monoclinic,P2_1,4,ok,
mp-1101478,NaLi5Fe2P2(CO7)2,AB2C2D2E5F14,3.657404606640882,0.03839140326922941,2.799917319166106,568.5679227352455,52,6,"C,Fe,Li,Na,O,P",Monoclinic,Pc,7,ok,
mp-1101479,NaLi9Fe10(SiO3)20,AB9C10D20E60,2.7254,0.010930765024991018,3.3098896395068476,1086.451570000138,100,5,"Fe,Li,Na,O,Si",Monoclinic,C2,5,ok,
mp-1101482,NaLi2FePCO7,ABCDE2F7,4.016713430719998,0.038226191923075525,2.852878944897662,576.6954793950343,52,6,"C,Fe,Li,Na,O,P",Triclinic,P1,1,ok,
mp-1101653,NaDyO2,ABC2,4.0747,0.011298847499999098,6.600961942036468,54.71146016356759,4,3,"Dy,Na,O",Trigonal,R-3m,166,ok,
mp-1101655,NaFeBO3,ABCD3,1.9134087324136622,0.025703537916663244,3.538076588601222,258.40389021202805,24,4,"B,Fe,Na,O",Monoclinic,C2/c,15,ok,
mp-1101657,NaVO3,ABC3,3.2243,0.04287294550000098,2.5587879791353787,316.5071104649094,20,3,"Na,O,V",Monoclinic,C2/c,15,ok,
mp-1101661,NaCoO2,ABC2,2.056,0.11266703500001096,4.377796034359048,43.21159298024067,4,3,"Co,Na,O",Trigonal,P-3m1,164,ok,
mp-1101663,NaLi15V16O48,AB15C16D48,3.0463000000000005,0.021693518312500437,2.8282926860486466,1004.0524611611022,80,4,"Li,Na,O,V",Monoclinic,C2,5,ok,
mp-1101664,NaMnPCO7,ABCDE7,1.333,0.006802532954552909,2.5672719859580257,602.5897719374136,44,5,"C,Mn,Na,O,P",Triclinic,P1,1,ok,
mp-1101665,NaLi5Fe2P2(CO7)2,AB2C2D2E5F14,3.175802259690024,0.04195347961538243,2.799223170735343,568.7089156133679,52,6,"C,Fe,Li,Na,O,P",Triclinic,P1,1,ok,
mp-1101666,NaFe5O8,AB5C8,1.6739000000000002,0.08382861660714358,4.458382144113259,640.9324627065122,56,3,"Fe,Na,O",Cubic,P4_332,212,ok,
mp-1101667,NaMnPCO7,ABCDE7,1.3202,0.006773199318188539,2.5778027881785905,600.128081020828,44,5,"C,Mn,Na,O,P",Monoclinic,P2_1/c,14,ok,
mp-1101682,Na5SbO5,AB5C5,1.6264,0.001324649545455081,3.719829911235066,141.37808551788467,11,3,"Na,O,Sb",Monoclinic,C2/m,12,ok,
mp-1101692,NaCoBO3,ABCD3,1.4074677793970665,0.15974208736111706,3.724218680273927,250.9962782565915,24,4,"B,Co,Na,O",Monoclinic,C2/c,15,ok,
mp-1101699,NaFe11O17,AB11C17,1.2632999999999999,0.10944427586206817,3.960419812352867,762.4878261417587,58,3,"Fe,Na,O",Monoclinic,C2,5,ok,
mp-1101703,NaLi2FePCO7,ABCDE2F7,2.0244021145054276,0.03887750346153762,2.835323953511179,580.2661063637327,52,6,"C,Fe,Li,Na,O,P",Triclinic,P1,1,ok,
mp-1101716,NaLi2FePCO7,ABCDE2F7,1.3709031717910094,0.038462468461537114,2.823778407464419,582.6386328455158,52,6,"C,Fe,Li,Na,O,P",Triclinic,P1,1,ok,
mp-1101719,NaCr3O8,AB3C8,2.0164,0.029265952916667004,3.1360327113280424,325.0866006035218,24,3,"Cr,Na,O",Orthorhombic,Pnnm,58,ok,
mp-1101725,Na6Li3Fe6(PO4)8,A3B6C6D8E32,1.4336,0.03993108495454578,2.957187869978458,703.9309097247326,55,5,"Fe,Li,Na,O,P",Triclinic,P1,1,ok,
mp-1101862,NaBH4,ABC4,6.4072,0.000329458333332866,1.1699368649029451,107.39450107115208,12,3,"B,H,Na",Tetragonal,P-42_1c,114,ok,
mp-1101885,Na2PS3,AB2C3,2.6345,0.0,2.127160255527569,270.3317881667296,12,3,"Na,P,S",Monoclinic,C2/m,12,ok,
mp-1101899,Na2CO3,AB2C3,3.3516,0.013440135486111338,2.320670529917822,151.6785263687899,12,3,"C,Na,O",Monoclinic,C2/m,12,ok,
mp-1102077,NaAlF4,ABC4,6.6773,0.0,2.981449172181385,140.31409561110124,12,3,"Al,F,Na",Orthorhombic,Cmcm,63,ok,
mp-1102092,NaFe(SO4)2,ABC2D8,2.0944000000000003,0.0,2.9012600651904252,620.3368260587436,48,4,"Fe,Na,O,S",Monoclinic,C2/m,12,ok,
mp-1102325,Ba2Na2U(S2O)2,AB2C2D2E4,1.2530000000000001,0.0,4.5174930123528325,264.2609114051212,11,5,"Ba,Na,O,S,U",Triclinic,P-1,2,ok,
mp-1102924,NaAlH4,ABC4,1.8723999999999998,0.02208878500000022,1.4823282778798477,120.99101851384555,12,3,"Al,H,Na",Orthorhombic,Cmc2_1,36,ok,
mp-1103169,NaAgO,ABC,1.2578,0.0005816758333327954,4.485147511118231,217.48439590335997,12,3,"Ag,Na,O",Tetragonal,I-4m2,119,ok,
mp-1103351,Na4Mg(SiSe3)2,AB2C4D6,2.763295747780871,0.0,3.517376325635453,305.06606980919986,13,4,"Mg,Na,Se,Si",Monoclinic,C2,5,ok,
mp-1103416,NaBH4,ABC4,5.4542,0.030100514999999994,0.8173620194823116,153.71987307482019,12,3,"B,H,Na",Monoclinic,Pm,6,ok,
mp-1103472,Na2UF8,AB2C8,2.5956,0.0,4.662792846898796,155.26914332132836,11,3,"F,Na,U",Tetragonal,I4/mmm,139,ok,
mp-1103515,Na2U(TeO5)2,AB2C2D10,1.8872999999999998,0.015428775333333533,5.295944090512863,219.23437314950374,15,4,"Na,O,Te,U",Monoclinic,C2/m,12,ok,
mp-1103730,Na4Mg(GeSe3)2,AB2C4D6,1.8221916545677967,0.0,3.773932722544048,323.53548336994055,13,4,"Ge,Mg,Na,Se",Monoclinic,C2,5,ok,
mp-1104533,NaPrTiO4,ABCD4,2.4536,0.0017594047619056141,4.89711880912617,187.01347653046594,14,4,"Na,O,Pr,Ti",Tetragonal,P4/nmm,129,ok,
mp-1104707,Na(GeP)3,AB3C3,1.0854999999999997,0.0,3.48726505849265,317.92221148273836,14,3,"Ge,Na,P",Orthorhombic,Pmc2_1,26,ok,
mp-1104817,Rb3Na(WO4)2,AB2C3D8,4.6081,0.002554353571434298,4.582209682993638,280.87569040112396,14,4,"Na,O,Rb,W",Trigonal,P-3m1,164,ok,
mp-1104938,Rb3Na(MoO4)2,AB2C3D8,4.5822,0.0,3.62610322809313,274.42918123451176,14,4,"Mo,Na,O,Rb",Trigonal,P-3m1,164,ok,
mp-1105143,NaIn(GeO3)2,ABC2D6,2.3627000000000002,0.0,4.9977621243021995,251.90637643099626,20,4,"Ge,In,Na,O",Monoclinic,C2/c,15,ok,
mp-1105401,NaYMnWO6,ABCDE6,2.7563999999999997,0.0,5.964297002859175,248.71769205939404,20,5,"Mn,Na,O,W,Y",Monoclinic,P2_1,4,ok,
mp-1105542,NaFeH8(NF3)2,ABC2D6E8,4.2486999999999995,0.03532367750001342,2.3880895624204346,159.16525915550451,18,5,"F,Fe,H,N,Na",Cubic,Fm-3m,225,ok,
mp-1105620,Na4Sr(SiO3)3,AB3C4D9,4.429,0.04054023294117304,2.9256611354375597,231.47518158866993,17,4,"Na,O,Si,Sr",Monoclinic,C2,5,ok,
mp-1105721,NaCr2In(H2O5)2,ABC2D4E10,2.6772,0.0,3.0525185606666434,220.76507161195423,18,5,"Cr,H,In,Na,O",Monoclinic,C2/m,12,ok,
mp-1105765,NaNbO3,ABC3,1.865,0.025218161999998046,4.409082473576449,246.90213602096873,20,3,"Na,Nb,O",Orthorhombic,Pnma,62,ok,
mp-1105769,KNaNbOF5,ABCDE5,4.2851,0.0050446230555554195,2.7670308869530045,319.24466268918314,18,5,"F,K,Na,Nb,O",Tetragonal,P4/nmm,129,ok,
mp-1105823,NaLaFeWO6,ABCDE6,2.2326000000000006,0.0,6.439923365722599,256.6010191065818,20,5,"Fe,La,Na,O,W",Monoclinic,P2_1,4,ok,
mp-1105952,NaFeSO4F,ABCDE4,4.2413,0.0,3.209618990893817,401.2582258703553,32,5,"F,Fe,Na,O,S",Monoclinic,C2/c,15,ok,
mp-1106050,NaSr2IO6,ABC2D6,3.6237000000000004,0.0,5.15869388643626,271.1166411646844,20,4,"I,Na,O,Sr",Monoclinic,P2_1/c,14,ok,
mp-1106352,Na3MoCl6,AB3C6,1.7221000000000002,0.0,2.543706567679597,493.0324166528505,20,3,"Cl,Mo,Na",Trigonal,P-31c,163,ok,
mp-1110563,Cs2NaDyCl6,ABC2D6,5.001523910889292,0.0,3.391955549298232,325.0717567244895,10,4,"Cl,Cs,Dy,Na",Cubic,Fm-3m,225,ok,
mp-1110566,Cs2NaAsBr6,ABC2D6,2.559013910047366,0.0,3.8821403526376206,360.6457263484521,10,4,"As,Br,Cs,Na",Cubic,Fm-3m,225,ok,
mp-1110567,Na3MoF6,AB3C6,2.6015,0.06076563149999892,3.01846891999121,153.43006846742432,10,3,"F,Mo,Na",Cubic,Fm-3m,225,ok,
mp-1110568,Na3IrF6,AB3C6,2.0362,0.009659733999997755,4.443209871807435,140.2129611190364,10,3,"F,Ir,Na",Cubic,Fm-3m,225,ok,
mp-1110569,Na3InF6,AB3C6,4.7181999999999995,0.11871938749999611,3.1429024222534303,157.32959003212835,10,3,"F,In,Na",Cubic,Fm-3m,225,ok,
mp-1110570,Na3GaF6,AB3C6,5.3573,0.04087034766666697,3.050153654125426,137.56341085428934,10,3,"F,Ga,Na",Cubic,Fm-3m,225,ok,
mp-1110571,Na3CrF6,AB3C6,4.3972,0.08507942950000036,2.8283241447353706,137.94505520046548,10,3,"Cr,F,Na",Cubic,Fm-3m,225,ok,
mp-1110572,Na3BiF6,AB3C6,3.9862,0.15408591799999982,3.622925669851455,179.64262944816997,10,3,"Bi,F,Na",Cubic,Fm-3m,225,ok,
mp-1110574,Na3AsF6,AB3C6,3.8054,0.11333336024999952,2.785548408713646,153.72987859600923,10,3,"As,F,Na",Cubic,Fm-3m,225,ok,
mp-1110618,Na2TlGaF6,ABC2D6,3.4599,0.1949942903333337,3.964993460817439,181.7911156787797,10,4,"F,Ga,Na,Tl",Cubic,Fm-3m,225,ok,
mp-1110619,Na2TlCrF6,ABC2D6,3.7666999999999997,0.19830510999999973,3.805881774899242,181.65681851705273,10,4,"Cr,F,Na,Tl",Cubic,Fm-3m,225,ok,
mp-1110620,Na2TlCoF6,ABC2D6,2.2651,0.22025885781250043,4.180033966283264,168.15262694564146,10,4,"Co,F,Na,Tl",Cubic,Fm-3m,225,ok,
mp-1110621,Na2AlTlF6,ABC2D6,4.0672999999999995,0.19156856274999878,3.775734201541107,172.1060550603372,10,4,"Al,F,Na,Tl",Cubic,Fm-3m,225,ok,
mp-1110623,RbNa2GaF6,ABC2D6,4.693,0.21409289733333559,2.86611569703782,182.5944262444777,10,4,"F,Ga,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110624,RbNa2FeF6,ABC2D6,3.7187,0.27431092324999984,2.8567630751933946,175.12540483203068,10,4,"F,Fe,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110625,RbNa2CrF6,ABC2D6,3.4631,0.23841065774999848,2.6937105751621817,183.3532324460424,10,4,"Cr,F,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110626,RbNa2CoF6,ABC2D6,3.2454,0.20674436324999768,2.930977773257028,172.44069986267397,10,4,"Co,F,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110627,RbNa2AlF6,ABC2D6,4.8591,0.21970376624999943,2.7680852220555,163.42086621074628,10,4,"Al,F,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110628,Na2LiYF6,ABC2D6,5.4306,0.16519588400000007,2.9042819427196322,146.2646575470186,10,4,"F,Li,Na,Y",Cubic,Fm-3m,225,ok,
mp-1110629,Na2LiTlF6,ABC2D6,3.3693,0.05761538725000026,4.233886095337292,145.62239209862713,10,4,"F,Li,Na,Tl",Cubic,Fm-3m,225,ok,
mp-1110631,Rb2NaGaBr6,ABC2D6,1.6024444559045787,0.08392360699999868,3.6998201729024744,333.50288461625576,10,4,"Br,Ga,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110642,Cs2NaGaBr6,ABC2D6,1.6072426317698838,0.07630024074999886,4.014547981743395,346.6006273153775,10,4,"Br,Cs,Ga,Na",Cubic,Fm-3m,225,ok,
mp-1110646,Rb2NaNdF6,ABC2D6,6.2143,0.021372054000001306,3.8572880769520905,194.65117930232074,10,4,"F,Na,Nd,Rb",Cubic,Fm-3m,225,ok,
mp-1110657,Na2LiSbF6,ABC2D6,3.6289999999999996,0.18038191700000183,3.228405248600214,148.47869660442203,10,4,"F,Li,Na,Sb",Cubic,Fm-3m,225,ok,
mp-1110663,Rb2NaPrF6,ABC2D6,6.1649,0.03359682000000053,3.780526663160925,197.1388965208119,10,4,"F,Na,Pr,Rb",Cubic,Fm-3m,225,ok,
mp-1110678,Rb2NaMoCl6,ABC2D6,1.6224022202361763,0.012174970000001117,2.917560072545836,286.04700480105583,10,4,"Cl,Mo,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110696,Rb2NaYCl6,ABC2D6,5.104203384658494,0.0,2.6114758882735662,315.10106713305515,10,4,"Cl,Na,Rb,Y",Cubic,Fm-3m,225,ok,
mp-1110697,Rb2NaYBr6,ABC2D6,4.191804170857321,0.0,3.4017390838440256,372.09043401185727,10,4,"Br,Na,Rb,Y",Cubic,Fm-3m,225,ok,
mp-1110700,Rb2NaSbBr6,ABC2D6,2.560529825522235,0.03137841575000344,3.5066980276335835,376.51094030607504,10,4,"Br,Na,Rb,Sb",Cubic,Fm-3m,225,ok,
mp-1110701,Rb2NaPrCl6,ABC2D6,4.980707213894664,0.03613817949999998,2.7176683979966434,334.56247289465335,10,4,"Cl,Na,Pr,Rb",Cubic,Fm-3m,225,ok,
mp-1110702,Rb2NaNdCl6,ABC2D6,5.003007986613846,0.028015647500000185,2.7599252646362533,331.4461771508962,10,4,"Cl,Na,Nd,Rb",Cubic,Fm-3m,225,ok,
mp-1110703,Rb2NaMoBr6,ABC2D6,1.4757165185029222,0.045588960458333716,3.767358370056935,339.07978151145716,10,4,"Br,Mo,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110704,Rb2NaCeCl6,ABC2D6,3.969601775987225,0.023825950250000894,2.721843359855585,333.56632765071004,10,4,"Ce,Cl,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110739,Rb2NaPrBr6,ABC2D6,4.037382470522538,0.03855909699999982,3.448039201382919,392.1375348964973,10,4,"Br,Na,Pr,Rb",Cubic,Fm-3m,225,ok,
mp-1110740,Rb2NaNdBr6,ABC2D6,4.033486567722624,0.0323433414999994,3.4961268171157776,388.3275642218441,10,4,"Br,Na,Nd,Rb",Cubic,Fm-3m,225,ok,
mp-1110741,Rb2NaMoI6,ABC2D6,1.4175,0.0974787805833337,4.089574001941043,426.8688504771667,10,4,"I,Mo,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110742,Rb2NaCeBr6,ABC2D6,3.233401011768523,0.02973642099999907,3.4551819213370685,390.94642703506406,10,4,"Br,Ce,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110743,Rb2NaBiBr6,ABC2D6,3.136029347905492,0.03139666237499972,3.7966012524293755,385.9091213814174,10,4,"Bi,Br,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110767,Rb2NaYI6,ABC2D6,3.1399,0.024726584999998913,3.6995622602723723,468.71255307123045,10,4,"I,Na,Rb,Y",Cubic,Fm-3m,225,ok,
mp-1110768,Rb2NaSbI6,ABC2D6,2.1031000000000004,0.052287407500000604,3.8071228298103557,469.8001487907046,10,4,"I,Na,Rb,Sb",Cubic,Fm-3m,225,ok,
mp-1110769,Rb2NaPrI6,ABC2D6,3.1129000000000002,0.047115349750001645,3.701597023771484,491.782946960998,10,4,"I,Na,Pr,Rb",Cubic,Fm-3m,225,ok,
mp-1110770,Rb2NaNdI6,ABC2D6,3.1242,0.04149181350000042,3.7476522739975495,487.2167900756651,10,4,"I,Na,Nd,Rb",Cubic,Fm-3m,225,ok,
mp-1110772,Rb2NaBiI6,ABC2D6,2.2563,0.050227631500000314,4.0139977418209085,481.6693675664969,10,4,"Bi,I,Na,Rb",Cubic,Fm-3m,225,ok,
mp-1110792,Na3InCl6,AB3C6,3.2887333873792293,0.1461142029999989,2.3215210526135834,283.6125711465017,10,3,"Cl,In,Na",Cubic,Fm-3m,225,ok,
mp-1110797,Na3ScBr6,AB3C6,3.1033009791765105,0.1414966364999959,2.975875601078756,331.08896107765975,10,3,"Br,Na,Sc",Cubic,Fm-3m,225,ok,
mp-1110798,Na3GaBr6,AB3C6,1.6742339537043038,0.2123860359999994,3.2490372770834917,315.9108962967203,10,3,"Br,Ga,Na",Cubic,Fm-3m,225,ok,
mp-1110799,Na3AsBr6,AB3C6,2.5665522432715906,0.1681205324999997,3.097633127998675,334.13858708868753,10,3,"As,Br,Na",Cubic,Fm-3m,225,ok,
mp-1110812,Na3ScI6,AB3C6,2.1580999999999997,0.14555776850000068,3.41312843949061,425.87212493827826,10,3,"I,Na,Sc",Cubic,Fm-3m,225,ok,
mp-1110813,Na3SbI6,AB3C6,2.1018999999999997,0.19418517349999975,3.4695850609175696,455.7007314216901,10,3,"I,Na,Sb",Cubic,Fm-3m,225,ok,
mp-1110826,K2NaYI6,ABC2D6,3.1355,0.06317337499999987,3.4053626537543296,463.9842214172737,10,4,"I,K,Na,Y",Cubic,Fm-3m,225,ok,
mp-1110829,K2NaSbF6,ABC2D6,3.9986000000000006,0.05796331850000058,3.120770073413023,179.2816157121059,10,4,"F,K,Na,Sb",Cubic,Fm-3m,225,ok,
mp-1110830,K2NaPrF6,ABC2D6,5.9483,0.08622170549999986,3.1069390941371418,190.31339334789683,10,4,"F,K,Na,Pr",Cubic,Fm-3m,225,ok,
mp-1110831,K2NaNdF6,ABC2D6,5.990500000000001,0.07421498300000007,3.1649080972404717,188.5770208921128,10,4,"F,K,Na,Nd",Cubic,Fm-3m,225,ok,
mp-1110833,K2NaBiF6,ABC2D6,4.8062000000000005,0.04118096625000156,3.761006229251644,187.27158103496413,10,4,"Bi,F,K,Na",Cubic,Fm-3m,225,ok,
